Connect to JDData status: True
report first level market breadth
HS300 index
3    -5.571972
4    23.626832
NATR
108    4.011693
109    3.856953
110    3.767139
111    3.629659
112    3.918992
113    3.824727
114    3.746513
115    3.840241
116    3.763513
117    3.860772
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58734997  002714.XSHE   16.2624           0.982    8.9865    8.1345    12.6207     374783.4062   2773.3972      249496.5469               1846.2744  2020-09-29       45.3587


-----Stock trend report: 南方航空-----
{'code': '600029.XSHG', 'display_name': '南方航空', 'name': 'NFHK', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.93%
ema20 bias: 3.00%
ema5 > ema20: False
ema5 angle
0   -2.385044
1   -2.162877
2   -0.105705
3    2.220244
4    2.624979
ema20 angle
0   -1.334836
1   -1.371367
2   -0.858962
3   -0.122407
4    0.216653
NATR
108    3.821181
109    3.737691
110    3.916227
111    3.816335
112    3.628998
113    3.599803
114    3.483116
115    3.366111
116    3.313474
117    3.176153
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738365  600029.XSHG  -12.3901          0.5327    1.2521    0.7426     5.6488      1532930.25    893.6983      811152.0625                472.9016  2020-09-29       33.7117


-----Stock trend report: 圆通速递-----
{'code': '600233.XSHG', 'display_name': '圆通速递', 'name': 'YTSD', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -1.12%
ema20 bias: -1.22%
ema5 > ema20: True
ema5 angle
0    -5.265089
1    -3.134870
2     4.012959
3     8.349641
4    11.924471
ema20 angle
0   -4.903338
1   -4.329820
2   -2.177728
3   -0.334253
4    1.552485
NATR
108    4.559840
109    4.386846
110    4.413686
111    4.453735
112    4.273662
113    4.047993
114    3.906754
115    3.831236
116    3.650816
117    3.594974
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735333  600233.XSHG    24.838          0.3804    2.6953    1.3881    43.1355     315983.0625    441.1124      315764.4375                440.8072  2020-09-29       26.4503


-----Stock trend report: 安迪苏-----
{'code': '600299.XSHG', 'display_name': '安迪苏', 'name': 'ADS', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -1.57%
ema20 bias: -1.71%
ema5 > ema20: True
ema5 angle
0    1.364687
1   -4.808281
2    3.086465
3    7.366371
4    6.061352
ema20 angle
0   -2.926291
1   -4.278947
2   -2.077011
3   -0.352136
4    0.008801
NATR
108    3.446439
109    3.394120
110    3.435598
111    3.314391
112    3.284338
113    3.193677
114    3.258964
115    3.249840
116    3.141404
117    3.074063
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738907  600299.XSHG   35.3649          0.1388     2.642    3.1144    85.1096      268190.125    350.5245       268190.125                350.5245  2020-09-29       35.3215


-----Stock trend report: 杭州银行-----
{'code': '600926.XSHG', 'display_name': '杭州银行', 'name': 'HZYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.72%
ema20 bias: 6.83%
ema5 > ema20: False
ema5 angle
0   -6.043641
1   -5.932665
2   -5.101693
3    3.651366
4    5.854819
ema20 angle
0   -2.134304
1   -2.476061
2   -2.567325
3   -0.305382
4    0.705875
NATR
108    4.463106
109    4.322462
110    4.376755
111    4.227307
112    4.052302
113    4.042972
114    3.967964
115    3.861860
116    3.830751
117    3.743621
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738248  600926.XSHG   10.0051             0.4    1.1421    2.9597    -2.5211     593020.0625    704.5078      502232.3125                 596.652  2020-09-29       10.6709


-----Stock trend report: 中国电影-----
{'code': '600977.XSHG', 'display_name': '中国电影', 'name': 'ZGDY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.46%
ema20 bias: 0.53%
ema5 > ema20: False
ema5 angle
0    -6.039455
1     0.351380
2     0.616203
3     1.174595
4    10.037499
ema20 angle
0   -3.207150
1   -1.649239
2   -1.383177
3   -1.033308
4    1.738264
NATR
108    2.886331
109    2.837809
110    2.956513
111    3.092696
112    3.038695
113    3.062398
114    2.944250
115    2.962936
116    2.879815
117    2.926141
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735623  600977.XSHG -211.1514          0.5406    2.3748    5.5198   -11.2858        186700.0    258.7662         186700.0                258.7662  2020-09-29       24.3786


-----Stock trend report: 春秋航空-----
{'code': '601021.XSHG', 'display_name': '春秋航空', 'name': 'CQHK', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -1.30%
ema20 bias: 4.77%
ema5 > ema20: False
ema5 angle
0   -12.149308
1    -8.354426
2   -17.461965
3    -4.557586
4    16.709253
ema20 angle
0   -7.032676
1   -6.422577
2   -9.299702
3   -6.334630
4    0.029333
NATR
108    3.526236
109    3.527332
110    3.698150
111    3.604131
112    3.530156
113    3.500588
114    3.443332
115    3.490657
116    3.422215
117    3.375591
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737133  601021.XSHG   71.3275          0.4182    2.8897    3.5257    16.3179      91646.2734    412.4999       91646.2734                412.4999  2020-09-29       22.4062


-----Stock trend report: 君正集团-----
{'code': '601216.XSHG', 'display_name': '君正集团', 'name': 'JZJT', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -1.06%
ema20 bias: 8.70%
ema5 > ema20: False
ema5 angle
0    -7.643517
1    -6.058371
2     2.438000
3     5.618927
4    10.144172
ema20 angle
0   -3.804248
1   -3.714629
2   -1.509934
3   -0.220533
4    1.655296
NATR
108    8.701104
109    8.344336
110    8.088816
111    7.911897
112    8.303487
113    8.089200
114    7.790960
115    7.315377
116    7.041325
117    6.880784
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735257  601216.XSHG   25.7043          1.8357    3.5278    4.8784    10.0711       843801.75    613.4439        843801.75                613.4439  2020-09-29       24.6192


-----Stock trend report: 广汽集团-----
{'code': '601238.XSHG', 'display_name': '广汽集团', 'name': 'GQJT', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.53%
ema20 bias: -0.26%
ema5 > ema20: False
ema5 angle
0    -5.117401
1    -4.367152
2     0.711602
3     5.613008
4    11.430334
ema20 angle
0   -3.132212
1   -3.106521
2   -1.776072
3   -0.134120
4    2.114950
NATR
108    3.505176
109    3.463216
110    3.564657
111    3.709955
112    3.589954
113    3.441505
114    3.460067
115    3.400161
116    3.272275
117    3.282999
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735555  601238.XSHG   24.3917          0.1957     1.218    1.7191   -10.5616    1.023793e+06    979.7698        608456.25                582.2926  2020-09-29       14.8057


good stock
-----Stock trend report: 吉祥航空-----
{'code': '603885.XSHG', 'display_name': '吉祥航空', 'name': 'JXHK', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -2.78%
ema20 bias: 3.27%
ema5 > ema20: False
ema5 angle
0   -3.539982
1   -2.552292
2   -1.892950
3   -0.689437
4   -3.891391
ema20 angle
0   -2.621138
1   -2.426278
2   -2.249927
3   -1.872326
4   -2.674879
NATR
108    5.101337
109    5.027215
110    4.874335
111    4.626133
112    4.487902
113    4.378985
114    4.242086
115    4.108385
116    4.015786
117    3.953356
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738204  603885.XSHG  -81.7697          0.4886    2.1279    1.6515    88.2085     196614.4219    212.3436      179701.3438                194.0775  2020-09-29       21.3524


-----Stock trend report: 三一重工-----
{'code': '600031.XSHG', 'display_name': '三一重工', 'name': 'SYZG', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: True
ema5 bias: 6.59%
ema20 bias: 8.39%
ema5 > ema20: False
ema5 angle
0     1.893885
1     4.120713
2    15.537470
3    38.846247
4    31.253577
ema20 angle
0     4.714456
1     5.080267
2     8.314792
3    17.190575
4    16.694380
NATR
108    3.722031
109    3.610274
110    3.576766
111    3.631192
112    3.550215
113    3.439432
114    3.306520
115    3.319811
116    3.407356
117    3.491274
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736095  600031.XSHG   16.2162           0.418    4.2032     2.573  -946.4967     847279.0625   2096.1682      847279.0625               2096.1682  2020-09-29       18.7047


-----Stock trend report: 中公教育-----
{'code': '002607.XSHE', 'display_name': '中公教育', 'name': 'ZGJY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.92%
ema20 bias: 0.38%
ema5 > ema20: False
ema5 angle
0    15.325751
1     9.427096
2     3.473022
3    -5.495304
4    12.908955
ema20 angle
0   -1.426300
1   -1.563177
2   -2.232034
3   -4.249928
4    0.949593
NATR
108    5.299224
109    5.165715
110    5.413342
111    5.427528
112    5.197709
113    5.074429
114    4.911826
115    4.942706
116    4.975741
117    4.750567
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737875  002607.XSHE  186.8811           0.961  115.4857   24.1474    61.7912     616739.9375   2015.5061       78399.0938                256.2082  2020-09-29      111.6903


-----Stock trend report: 三一重工-----
{'code': '600031.XSHG', 'display_name': '三一重工', 'name': 'SYZG', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: True
ema5 bias: 6.59%
ema20 bias: 8.39%
ema5 > ema20: False
ema5 angle
0     1.893885
1     4.120713
2    15.537470
3    38.846247
4    31.253577
ema20 angle
0     4.714456
1     5.080267
2     8.314792
3    17.190575
4    16.694380
NATR
108    3.722031
109    3.610274
110    3.576766
111    3.631192
112    3.550215
113    3.439432
114    3.306520
115    3.319811
116    3.407356
117    3.491274
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736095  600031.XSHG   16.2162           0.418    4.2032     2.573  -946.4967     847279.0625   2096.1682      847279.0625               2096.1682  2020-09-29       18.7047


-----Stock trend report: 新日股份-----
{'code': '603787.XSHG', 'display_name': '新日股份', 'name': 'XRGF', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 5.92%
ema20 bias: 10.93%
ema5 > ema20: False
ema5 angle
0    -3.937391
1    -4.149680
2    16.082140
3    37.072133
4    54.978625
ema20 angle
0    -1.677446
1    -1.953904
2     3.737482
3    12.410408
4    24.839696
NATR
108    6.292099
109    6.057470
110    6.132862
111    6.086004
112    6.236408
113    6.042696
114    5.963034
115    5.810703
116    5.716048
117    5.563499
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737316  603787.XSHG   82.9772          1.2046    5.2276    1.3987    10.0597         20400.0      51.204          20400.0                  51.204  2020-09-29       72.6019


-----Stock trend report: 西安旅游-----
{'code': '000610.XSHE', 'display_name': '西安旅游', 'name': 'XALY', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -4.67%
ema20 bias: 3.65%
ema5 > ema20: False
ema5 angle
0   -11.307282
1   -14.214111
2   -10.879609
3    -4.087819
4    -6.332657
ema20 angle
0   -3.285969
1   -4.928514
2   -4.840584
3   -3.458176
4   -4.162073
NATR
108    5.694355
109    5.422679
110    5.565602
111    5.474066
112    5.365177
113    5.712210
114    5.869071
115    5.825582
116    5.530078
117    5.430091
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738231  000610.XSHE  -53.5285          5.6398    2.7812     3.815   -22.1559       23674.791      23.225       23539.4863                 23.0922  2020-09-29      -76.8983


-----Stock trend report: 南极电商-----
{'code': '002127.XSHE', 'display_name': '南极电商', 'name': 'NJDS', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 4.01%
ema20 bias: -0.33%
ema5 > ema20: True
ema5 angle
0   -12.293070
1   -11.783237
2    23.633937
3    39.638166
4    28.910260
ema20 angle
0    -5.531465
1    -6.034630
2     3.953670
3    12.181239
4    11.051119
NATR
108    5.675873
109    5.419856
110    5.590082
111    5.294015
112    5.206067
113    5.334505
114    5.318377
115    5.139311
116    5.009507
117    4.870132
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738770  002127.XSHE   34.2536          1.3582    8.5675   10.9872   -256.115     245487.0469    428.3749      195364.2031                340.9105  2020-09-29       35.5163


