Welcome!!!
report first level market breadth
HS300 index
108    1.549322
109    1.498437
110    1.451212
111    1.393106
112    1.367763
113    1.330968
114    1.409487
115    1.389418
116    1.413792
117    1.426209
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806342  601077.XSHG    6.1659             NaN    0.6275    2.0767    -9.0007       1135700.0    566.7143         135700.0                 67.7143  2020-10-01        5.8066


-----Stock trend report: 财通证券-----
{'code': '601108.XSHG', 'display_name': '财通证券', 'name': 'CTZQ', 'type': 'stock', 'parent': None}
above5: False
above20: True
above60: True
long arrange: True
ema5 bias: 0.72%
ema20 bias: 3.89%
ema5 > ema20: False
ema5 angle
0   -1.015005
1    9.361291
2    1.140235
3   -6.092158
4   -2.737830
ema20 angle
0    0.750424
1    3.566447
2    1.757092
3   -0.374169
4    0.043433
NATR
108    4.340548
109    4.228026
110    4.171318
111    4.036398
112    4.141400
113    3.978176
114    3.816615
115    3.843552
116    3.859068
117    3.715268
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806459  601108.XSHG   26.1708             NaN     2.432    9.2442    11.2315        358900.0     513.227      240669.2656                 344.157  2020-10-01       27.4004


-----Stock trend report: 北京银行-----
{'code': '601169.XSHG', 'display_name': '北京银行', 'name': 'BJYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.25%
ema20 bias: -0.52%
ema5 > ema20: True
ema5 angle
0   -0.237242
1    1.178570
2    0.403847
3    0.078250
4    0.816053
ema20 angle
0   -0.390044
1    0.029069
2   -0.082834
3   -0.129513
4    0.101091
NATR
108    1.165595
109    1.160462
110    1.120689
111    1.088345
112    1.108659
113    1.070681
114    1.114385
115    1.099293
116    1.083203
117    1.131904
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807358  601169.XSHG    4.9263             NaN    0.5114    1.5565    -3.1019       2114298.5    989.4917      1824801.125                854.0069  2020-10-01         4.615


-----Stock trend report: 农业银行-----
{'code': '601288.XSHG', 'display_name': '农业银行', 'name': 'NYYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.05%
ema20 bias: -0.81%
ema5 > ema20: True
ema5 angle
0    0.001453
1    0.382934
2   -0.126678
3   -0.084452
4    0.134684
ema20 angle
0   -0.040926
1    0.072107
2   -0.043895
3   -0.039715
4    0.018635
NATR
108    0.832837
109    0.818700
110    0.862646
111    0.851148
112    0.880482
113    0.885189
114    0.906373
115    0.914540
116    0.894281
117    0.895178
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58809025  601288.XSHG    5.5615             NaN    0.6173    1.7247     4.9566      34998304.0  11094.4619       29405530.0               9321.5527  2020-10-01        5.2308


-----Stock trend report: 中国人保-----
{'code': '601319.XSHG', 'display_name': '中国人保', 'name': 'ZGRB', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.04%
ema20 bias: -0.14%
ema5 > ema20: True
ema5 angle
0    0.662099
1    4.063317
2    1.376266
3   -0.419204
4    1.248212
ema20 angle
0   -0.448270
1    0.631167
2    0.189107
3   -0.210873
4    0.245746
NATR
108    2.563740
109    2.481416
110    2.387621
111    2.262808
112    2.238963
113    2.176709
114    2.189654
115    2.186674
116    2.164759
117    2.171064
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806770  601319.XSHG   15.3647             NaN    1.5574    0.5198   116.8604       4422399.0   2993.9641      560156.6875                379.2261  2020-10-01       13.3653


-----Stock trend report: 工商银行-----
{'code': '601398.XSHG', 'display_name': '工商银行', 'name': 'GSYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.01%
ema20 bias: -0.43%
ema5 > ema20: True
ema5 angle
0   -0.165455
1    0.844562
2   -0.200859
3   -0.133906
4    0.483674
ema20 angle
0   -0.131791
1    0.153597
2   -0.079300
3   -0.071748
4    0.098787
NATR
108    0.872806
109    0.855942
110    0.873514
111    0.874266
112    0.868240
113    0.851508
114    0.869121
115    0.886192
116    0.851929
117    0.858432
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807056  601398.XSHG     5.983             NaN    0.6945    2.0373     4.0298      35640624.0  17535.1875       26961222.0              13264.9209  2020-10-01        5.6162


-----Stock trend report: 紫金矿业-----
{'code': '601899.XSHG', 'display_name': '紫金矿业', 'name': 'ZJKY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.50%
ema20 bias: 5.45%
ema5 > ema20: False
ema5 angle
0   -0.251241
1    6.677584
2    4.462940
3    1.262252
4    2.558804
ema20 angle
0   -1.727103
1    0.401325
2    0.363105
3   -0.162577
4    0.344007
NATR
108    5.535473
109    5.244310
110    5.096831
111    5.032795
112    4.959222
113    4.702455
114    4.529315
115    4.401190
116    4.374618
117    4.201981
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807824  601899.XSHG   32.1669             NaN    3.4434    1.0265  1447.8234       2537726.0   1560.7015        1964032.0               1207.8798  2020-10-01       36.4313


-----Stock trend report: 浙商银行-----
{'code': '601916.XSHG', 'display_name': '浙商银行', 'name': 'ZSYX', 'type': 'stock', 'parent': None}
above5: False
above20: True
above60: True
long arrange: True
ema5 bias: 0.22%
ema20 bias: 1.35%
ema5 > ema20: False
ema5 angle
0    0.544564
1    1.126850
2   -0.012612
3   -0.772303
4   -0.132929
ema20 angle
0    0.199545
1    0.398804
2    0.142559
3   -0.089287
4    0.028351
NATR
108    1.624431
109    1.599884
110    1.567104
111    1.499050
112    1.459680
113    1.450102
114    1.450761
115    1.444076
116    1.438732
117    1.431191
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806433  601916.XSHG    7.3739             NaN    0.8011    1.8331     2.8031      2126869.75     897.539         255000.0                  107.61  2020-10-01        6.9443


-----Stock trend report: 建设银行-----
{'code': '601939.XSHG', 'display_name': '建设银行', 'name': 'JSYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.26%
ema20 bias: -0.02%
ema5 > ema20: True
ema5 angle
0   -0.296770
1    1.520664
2   -0.131899
3   -0.087933
4    1.087161
ema20 angle
0   -0.144031
1    0.360787
2   -0.000973
3   -0.000881
4    0.326603
NATR
108    1.194971
109    1.165976
110    1.189340
111    1.183180
112    1.189796
113    1.188043
114    1.213364
115    1.230266
116    1.188696
117    1.196347
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807904  601939.XSHG    6.1461             NaN    0.7114    2.0969   -17.3797      25001098.0  15375.6748        959365.75                590.0099  2020-10-01        5.7644


good stock
-----Stock trend report: 吉祥航空-----
{'code': '603885.XSHG', 'display_name': '吉祥航空', 'name': 'JXHK', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -3.91%
ema20 bias: 2.24%
ema5 > ema20: False
ema5 angle
0   -1.892950
1   -0.689437
2   -3.891391
3   -8.643617
4   -6.164601
ema20 angle
0   -2.249929
1   -1.872328
2   -2.674880
3   -4.160714
4   -3.874305
NATR
108    4.874158
109    4.625971
110    4.487753
111    4.378845
112    4.241956
113    4.108264
114    4.015674
115    3.953250
116    4.048078
117    3.877301
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58808720  603885.XSHG   -81.694             NaN     2.126      1.65    88.1268     196614.4219     212.147      179701.3438                193.8978  2020-10-01       21.3327


-----Stock trend report: 三一重工-----
{'code': '600031.XSHG', 'display_name': '三一重工', 'name': 'SYZG', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: True
ema5 bias: 6.72%
ema20 bias: 9.09%
ema5 > ema20: False
ema5 angle
0    15.537470
1    38.846247
2    31.253577
3    19.694005
4    10.127519
ema20 angle
0     8.314772
1    17.190558
2    16.694364
3    14.467435
4    12.204834
NATR
108    3.576662
109    3.631094
110    3.550126
111    3.439349
112    3.306444
113    3.319742
114    3.407297
115    3.491219
116    3.468657
117    3.456421
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806610  600031.XSHG   16.3145             NaN    4.2287    2.5886  -952.2353     847279.0625   2108.8774      847279.0625               2108.8774  2020-10-01       18.8181


-----Stock trend report: 中公教育-----
{'code': '002607.XSHE', 'display_name': '中公教育', 'name': 'ZGJY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 3.49%
ema20 bias: 1.58%
ema5 > ema20: True
ema5 angle
0     3.473022
1    -5.495304
2    12.908955
3    51.402527
4    40.204336
ema20 angle
0    -2.232006
1    -4.249903
2     0.949616
3    18.225771
4    16.740169
NATR
108    5.413473
109    5.427651
110    5.197821
111    5.074530
112    4.911921
113    4.942795
114    4.975824
115    4.750641
116    4.659975
117    4.555862
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58808390  002607.XSHE  186.5952             NaN   115.309   24.1104    61.6967     616739.9375   2012.4224       78399.0938                255.8163  2020-10-01      111.5194


-----Stock trend report: 三一重工-----
{'code': '600031.XSHG', 'display_name': '三一重工', 'name': 'SYZG', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: True
ema5 bias: 6.72%
ema20 bias: 9.09%
ema5 > ema20: False
ema5 angle
0    15.537470
1    38.846247
2    31.253577
3    19.694005
4    10.127519
ema20 angle
0     8.314772
1    17.190558
2    16.694364
3    14.467435
4    12.204834
NATR
108    3.576662
109    3.631094
110    3.550126
111    3.439349
112    3.306444
113    3.319742
114    3.407297
115    3.491219
116    3.468657
117    3.456421
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806610  600031.XSHG   16.3145             NaN    4.2287    2.5886  -952.2353     847279.0625   2108.8774      847279.0625               2108.8774  2020-10-01       18.8181


-----Stock trend report: 新日股份-----
{'code': '603787.XSHG', 'display_name': '新日股份', 'name': 'XRGF', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: True
ema5 bias: 7.83%
ema20 bias: 11.95%
ema5 > ema20: False
ema5 angle
0    16.082140
1    37.072133
2    54.978625
3    33.345410
4    29.625790
ema20 angle
0     3.737558
1    12.410474
2    24.839747
3    18.521434
4    18.790783
NATR
108    6.133023
109    6.086155
110    6.236551
111    6.042826
112    5.963156
113    5.810812
114    5.716142
115    5.563578
116    6.313590
117    6.200691
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807831  603787.XSHG   82.7128             NaN    5.2109    1.3942    10.0276         20400.0     51.0408          20400.0                 51.0408  2020-10-01       72.3705


-----Stock trend report: 西安旅游-----
{'code': '000610.XSHE', 'display_name': '西安旅游', 'name': 'XALY', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -5.18%
ema20 bias: 2.52%
ema5 > ema20: False
ema5 angle
0   -10.879609
1    -4.087819
2    -6.332657
3    -3.280530
4    -7.306161
ema20 angle
0   -4.840592
1   -3.458184
2   -4.162080
3   -3.495151
4   -4.629423
NATR
108    5.565753
109    5.474205
110    5.365307
111    5.712336
112    5.869193
113    5.825695
114    5.530182
115    5.430190
116    5.235657
117    5.255376
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58808747  000610.XSHE  -51.5641             NaN    2.6791     3.675   -21.3428       23674.791     22.3727       23539.4863                 22.2448  2020-10-01      -74.0764


-----Stock trend report: 南极电商-----
{'code': '002127.XSHE', 'display_name': '南极电商', 'name': 'NJDS', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 4.22%
ema20 bias: 0.43%
ema5 > ema20: True
ema5 angle
0    23.633937
1    39.638166
2    28.910260
3    14.117604
4     1.966756
ema20 angle
0     3.953699
1    12.181265
2    11.051142
3     8.159060
4     5.235006
NATR
108    5.590065
109    5.294000
110    5.206053
111    5.334492
112    5.318364
113    5.139301
114    5.009498
115    4.870123
116    5.023700
117    5.014354
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58809286  002127.XSHE   33.8807             NaN    8.4742   10.8676  -253.3264     245487.0469    423.7106      195364.2031                337.1986  2020-10-01       35.1296


